Plate	Well	Conf	GeneID	Entrez_gene_ID
6	I17	sample	PNLIPRP2	5408
7	D08	sample	POLB	5423
7	D12	sample	POLD1	5424
7	D14	sample	POLE	5426
7	D10	sample	POLG	5428
7	F04	sample	POLH	5429
7	F06	sample	POLI	11201
7	F10	sample	POLK	51426
7	F12	sample	POLL	27343
7	F14	sample	POLM	27434
7	F16	sample	POLN	353497
7	F08	sample	POLQ	10721
4	D05	sample	PON1	5444
4	C20	sample	PON2	5445
4	F11	sample	PPAP2A	8611
4	A22	sample	PPAP2B	8613
4	E08	sample	PPAP2C	8612
4	P05	sample	PPAPDC1	196051
4	F07	sample	PPAPDC2	403313
6	I19	sample	PPAT	5471
4	H19	sample	PPEF1	5475
4	B20	sample	PPEF2	5470
4	M05	sample	PPFIA1	8500
4	P19	sample	PPFIA2	8499
4	O06	sample	PPFIA3	8541
4	I04	sample	PPFIA4	8497
4	M16	sample	PPFIBP2	8495
6	I21	sample	PPID	5481
4	K03	sample	PPM1A	5494
4	G15	sample	PPM1B	5495
4	F03	sample	PPM1D	8493
4	G12	sample	PPM1E	22843
4	G16	sample	PPM1F	9647
4	O18	sample	PPM1G	5496
4	B12	sample	PPM1H	57460
4	O14	sample	PPM1L	151742
4	A14	sample	PPM2C	54704
6	K03	sample	PPOX	5498
4	P15	sample	PPP1CA	5499
6	K05	sample	PPP1CA	5499
4	D17	sample	PPP1CB	5500
4	K07	sample	PPP1CC	5501
6	K07	sample	PPP1CC	5501
4	I16	sample	PPP1R12A	4659
4	M18	sample	PPP1R12B	4660
4	D14	sample	PPP1R12C	54776
4	K10	sample	PPP1R13B	23368
4	M07	sample	PPP1R14B	26472
4	L05	sample	PPP1R15B	84919
4	B03	sample	PPP1R16B	26051
4	E18	sample	PPP1R1A	5502
4	C15	sample	PPP1R1B	84152
4	E10	sample	PPP1R1C	151242
4	E14	sample	PPP1R2	5504
4	C05	sample	PPP1R3A	5506
7	C11	sample	PPP1R3B	79660
4	A07	sample	PPP1R3C	5507
6	K09	sample	PPP1R3C	5507
4	B15	sample	PPP1R3D	5509
6	K11	sample	PPP1R3D	5509
4	C10	sample	PPP1R7	5510
4	I12	sample	PPP1R8	5511
4	J19	sample	PPP2CA	5515
4	H13	sample	PPP2CB	5516
4	H09	sample	PPP2CZ	333926
4	A16	sample	PPP2R1A	5518
4	G18	sample	PPP2R1B	5519
4	K17	sample	PPP2R2A	5520
4	C08	sample	PPP2R2B	5521
4	B08	sample	PPP2R2C	5522
4	D09	sample	PPP2R2D	55844
4	M13	sample	PPP2R3A	5523
4	E21	sample	PPP2R4	5524
4	J09	sample	PPP2R5A	5525
4	P11	sample	PPP2R5B	5526
4	M04	sample	PPP2R5D	5528
4	H11	sample	PPP2R5E	5529
4	A17	sample	PPP3CA	5530
4	L21	sample	PPP3CB	5532
4	J15	sample	PPP3CC	5533
4	M11	sample	PPP3R1	5534
4	M20	sample	PPP3R2	5535
4	G19	sample	PPP4C	5531
4	P21	sample	PPP4R1	9989
4	E04	sample	PPP5C	5536
4	C22	sample	PPP6C	5537
4	I11	sample	PR48	28227
1	A18	sample	PRKAA1	5562
6	K13	sample	PRKAA1	5562
3	K11	sample	PRKAA2	5563
6	K15	sample	PRKAA2	5563
3	C09	sample	PRKAB1	5564
6	K17	sample	PRKAB1	5564
2	H19	sample	PRKAB2	5565
6	K19	sample	PRKAB2	5565
2	M19	sample	PRKACA	5566
6	K21	sample	PRKACA	5566
1	P06	sample	PRKACB	5567
6	M03	sample	PRKACB	567
3	O19	sample	PRKACG	5568
6	M05	sample	PRKACG	5568
1	H13	sample	PRKAG1	5571
6	M07	sample	PRKAG1	5571
2	M16	sample	PRKAG2	51422
6	J16	sample	PRKAG2	51422
1	I03	sample	PRKAG3	53632
6	L12	sample	PRKAG3	53632
1	N16	sample	PRKAR1A	5573
3	O10	sample	PRKAR1A	5573
6	M09	sample	PRKAR1A	5573
2	A17	sample	PRKAR1B	5575
6	M11	sample	PRKAR1B	5575
1	H08	sample	PRKAR2A	5576
6	M13	sample	PRKAR2A	5576
3	G19	sample	PRKAR2B	5577
6	M15	sample	PRKAR2B	5577
3	C03	sample	PRKCA	5578
3	G09	sample	PRKCB1	5579
2	H03	sample	PRKCD	5580
1	C16	sample	PRKCE	5581
2	F11	sample	PRKCG	5582
2	B06	sample	PRKCH	5583
2	C16	sample	PRKCI	5584
6	M17	sample	PRKCI	5584
1	M04	sample	PRKCL1	5585
1	J21	sample	PRKCL2	5586
1	D11	sample	PRKCM	5587
1	I17	sample	PRKCN	23683
2	M14	sample	PRKCQ	5588
2	F21	sample	PRKCSH	5589
1	J14	sample	PRKCZ	5590
6	M19	sample	PRKCZ	5590
2	P03	sample	PRKD2	25865
3	E09	sample	PRKDC	5591
7	B12	sample	PRKDC	5591
1	G22	sample	PRKG1	5592
1	J11	sample	PRKG2	5593
2	J07	sample	PRKR	5610
3	O05	sample	PRKWNK1	65125
1	A15	sample	PRKWNK2	65268
1	J12	sample	PRKWNK3	65267
2	A13	sample	PRKX	5613
6	O13	sample	PRKX	5613
2	M03	sample	PRKY	5616
6	O15	sample	PRKY	5616
6	L20	sample	PRMT7	54496
6	O17	sample	PRODH	5625
3	E11	sample	PRPF4B	8899
2	I13	sample	PRPS1	5631
6	O19	sample	PRPS1	5631
2	B20	sample	PRPS1L1	221823
7	O09	sample	PRPS1L1	221823
2	K20	sample	PRPS2	5634
6	O21	sample	PRPS2	5634
6	A04	sample	PRPSAP2	5636
1	C12	sample	PSKH1	5681
3	A17	sample	PSKH2	85481
4	E17	sample	PSPH	5723
6	A06	sample	PSPH	5723
4	N13	sample	PSPHL	8781
3	K04	sample	PTCH	5727
3	K06	sample	PTEN	5728
4	N21	sample	PTEN	5728
6	A08	sample	PTEN	5728
7	C14	sample	PTEN	5728
1	A17	sample	PTK2	5747
2	M21	sample	PTK2B	2185
1	L22	sample	PTK6	5753
2	M11	sample	PTK7	5754
1	G16	sample	PTK9	5756
2	J04	sample	PTK9L	11344
4	L09	sample	PTP4A1	7803
4	B17	sample	PTP4A2	8073
4	E12	sample	PTP4A3	11156
4	C11	sample	PTPDC1	138639
4	J07	sample	PTPLA	9200
4	E22	sample	PTPLB	201562
4	J11	sample	PTPMT1	114971
4	K06	sample	PTPN1	5770
6	A10	sample	PTPN1	5770
4	M03	sample	PTPN11	5781
4	B09	sample	PTPN12	5782
4	I17	sample	PTPN13	5783
4	C06	sample	PTPN14	5784
4	K21	sample	PTPN18	26469
4	G09	sample	PTPN2	5771
4	D13	sample	PTPN20A	653129
4	I05	sample	PTPN21	11099
4	M12	sample	PTPN22	26191
4	A18	sample	PTPN23	25930
4	B18	sample	PTPN3	5774
4	M14	sample	PTPN4	5775
4	C07	sample	PTPN5	84867
4	O11	sample	PTPN6	5777
4	B16	sample	PTPN7	5778
4	B07	sample	PTPN9	5780
4	D10	sample	PTPNS1	140885
4	M09	sample	PTPRA	5786
4	L03	sample	PTPRB	5787
4	F05	sample	PTPRC	5788
4	E11	sample	PTPRD	5789
4	N07	sample	PTPRE	5791
4	B14	sample	PTPRF	5792
6	A12	sample	PTPRF	5792
4	O08	sample	PTPRG	5793
4	G13	sample	PTPRH	5794
4	A11	sample	PTPRJ	5795
4	P03	sample	PTPRK	5796
4	L19	sample	PTPRM	5797
4	N05	sample	PTPRN	5798
4	B10	sample	PTPRN2	5799
4	C21	sample	PTPRO	5800
4	K22	sample	PTPRR	5801
4	N11	sample	PTPRS	5802
4	G03	sample	PTPRT	11122
4	B11	sample	PTPRU	10076
4	J05	sample	PTPRZ1	5803
2	N04	sample	PXK	54899
6	A14	sample	PYCR1	5831
6	H06	sample	PYCR2	29920
7	C05	sample	PYCRL	65263
2	K10	sample	PYCS	5832
6	A16	sample	PYCS	5832
6	A18	sample	PYGB	5834
6	A20	sample	PYGL	5836
6	A22	sample	PYGM	5837
6	C04	sample	QDPR	5860
7	P08	sample	RAD1	5810
7	P14	sample	RAD17	5884
7	H20	sample	RAD18	56852
7	H11	sample	RAD23A	5886
7	H07	sample	RAD23B	5887
7	P07	sample	RAD50	10111
7	L21	sample	RAD51	5888
7	N05	sample	RAD51C	5889
7	N03	sample	RAD51L1	5890
7	N07	sample	RAD51L3	5892
7	N15	sample	RAD52	5893
7	N19	sample	RAD54B	25788
7	N17	sample	RAD54L	8438
7	P10	sample	RAD9A	5883
2	F19	sample	RAF1	5894
6	C06	sample	RAF1	5894
2	O17	sample	RAGE	5891
7	A04	sample	RALP	399694
5	N15	sample	RAPGEF1	2889
7	A03	sample	Raptor	57521
3	K08	sample	RB1	5925
6	C08	sample	RBBP4	5928
7	P13	sample	RBBP8	5932
2	G08	sample	RBKS	64080
7	N20	sample	RDM1	201299
7	N14	sample	RECQL	5965
3	K10	sample	RECQL4	9401
7	J16	sample	RECQL4	9401
7	N16	sample	RECQL5	9400
1	F05	sample	RELA	5970
6	C10	sample	RENBP	5973
2	B03	sample	RET	5979
7	D22	sample	REV1	51455
7	D18	sample	REV3L	5980
1	P14	sample	RFK	55312
1	O03	sample	RFP	5987
6	C12	sample	RHEB	6009
6	B10	sample	RHOQ	23433
7	O11	sample	RICTOR	253260
1	E18	sample	RIOK1	83732
1	I04	sample	RIOK2	55781
3	E13	sample	RIOK3	8780
1	F19	sample	RIPK1	8737
1	M06	sample	RIPK2	8767
2	J09	sample	RIPK3	11035
1	M17	sample	RSEL	6041
4	P13	sample	RNGTT	8732
1	I21	sample	ROCK1	6093
2	L16	sample	ROCK2	9475
2	K11	sample	ROR1	4919
1	N20	sample	ROR2	4920
6	C14	sample	RORC	6097
2	C15	sample	ROS1	6098
3	A09	sample	RP6-213H19.1	51765
7	H15	sample	RPA1	6117
7	H17	sample	RPA2	6118
7	H19	sample	RPA3	6119
7	N12	sample	RPA4	29935
6	C16	sample	RPE	6120
6	P17	sample	RPIA	22934
6	C18	sample	RPS6	6194
2	D12	sample	RPS6KA1	6195
2	I14	sample	RPS6KA2	6196
1	L03	sample	RPS6KA3	6197
1	A20	sample	RPS6KA4	8986
2	N19	sample	RPS6KA5	9252
2	M15	sample	RPS6KA6	27330
1	P12	sample	RPS6KB1	6198
6	C20	sample	RPS6KB1	6198
1	E06	sample	RPS6KB2	6199
2	B07	sample	RPS6KC1	26750
2	M13	sample	RPS6KL1	83694
6	C22	sample	RRM2	6241
6	H16	sample	RRM2B	50484
7	D06	sample	RRM2B	50484
1	N06	sample	RYK	6259
4	N17	sample	SACM1L	22908
5	O12	sample	SARDH	1757
2	P04	sample	SAST	22983
6	E04	sample	SAT	6303
7	I21	sample	SAT2	112483
3	K12	sample	SBDS	51119
4	I10	sample	SBF1	6305
2	E16	sample	SBK1	388228
1	F12	sample	SCAP1	8631
2	H17	sample	SCYL1	57410
6	E06	sample	SDHA	6389
3	K14	sample	SDHB	6390
6	E08	sample	SDHB	6390
3	K16	sample	SDHC	6391
6	E10	sample	SDHC	6391
3	K18	sample	SDHD	6392
6	E12	sample	SDHD	6392
4	O13	sample	SET	6418
7	J10	sample	SETMAR	6419
7	I17	sample	SFXN1	94081
7	K13	sample	SFXN2	118980
7	E17	sample	SFXN3	81855
7	K15	sample	SFXN4	119559
7	I19	sample	SFXN5	94097
2	L20	sample	SGK	6446
1	O20	sample	SGK2	10110
2	O20	sample	SGKL	23678
6	F11	sample	SGPL1	8879
4	C03	sample	SGPP1	81537
4	E20	sample	SGPP2	130367
6	E14	sample	SHC1	6464
6	D12	sample	SHC2	25759
6	L10	sample	SHC3	53358
7	P05	sample	SHFM1	7979
6	E16	sample	SHMT2	6472
1	E01	neg	sicon1	
1	E02	neg	sicon1	
1	E23	neg	sicon1	
1	E24	neg	sicon1	
1	F01	neg	sicon1	
1	F02	neg	sicon1	
1	F23	neg	sicon1	
1	F24	neg	sicon1	
1	G01	neg	sicon1	
1	G02	neg	sicon1	
1	G23	neg	sicon1	
1	G24	neg	sicon1	
1	H01	neg	sicon1	
1	H02	neg	sicon1	
1	H23	neg	sicon1	
1	H24	neg	sicon1	
2	E01	neg	sicon1	
2	E02	neg	sicon1	
2	E23	neg	sicon1	
2	E24	neg	sicon1	
2	F01	neg	sicon1	
2	F02	neg	sicon1	
2	F23	neg	sicon1	
2	F24	neg	sicon1	
2	G01	neg	sicon1	
2	G02	neg	sicon1	
2	G23	neg	sicon1	
2	G24	neg	sicon1	
2	H01	neg	sicon1	
2	H02	neg	sicon1	
2	H23	neg	sicon1	
2	H24	neg	sicon1	
3	E01	neg	sicon1	
3	E02	neg	sicon1	
3	E23	neg	sicon1	
3	E24	neg	sicon1	
3	G01	neg	sicon1	
3	G02	neg	sicon1	
3	G23	neg	sicon1	
3	G24	neg	sicon1	
4	E01	neg	sicon1	
4	E02	neg	sicon1	
4	E23	neg	sicon1	
4	E24	neg	sicon1	
4	F01	neg	sicon1	
4	F02	neg	sicon1	
4	F23	neg	sicon1	
4	F24	neg	sicon1	
4	G01	neg	sicon1	
4	G02	neg	sicon1	
4	G23	neg	sicon1	
4	G24	neg	sicon1	
4	H01	neg	sicon1	
4	H02	neg	sicon1	
4	H23	neg	sicon1	
4	H24	neg	sicon1	
5	E01	neg	sicon1	
5	E02	neg	sicon1	
5	E23	neg	sicon1	
5	E24	neg	sicon1	
5	F01	neg	sicon1	
5	F02	neg	sicon1	
5	F23	neg	sicon1	
5	F24	neg	sicon1	
5	G01	neg	sicon1	
5	G02	neg	sicon1	
5	G23	neg	sicon1	
5	G24	neg	sicon1	
5	H01	neg	sicon1	
5	H02	neg	sicon1	
5	H23	neg	sicon1	
5	H24	neg	sicon1	
6	E01	neg	sicon1	
6	E02	neg	sicon1	
6	E23	neg	sicon1	
6	E24	neg	sicon1	
6	F01	neg	sicon1	
6	F02	neg	sicon1	
6	F23	neg	sicon1	
6	F24	neg	sicon1	
6	G01	neg	sicon1	
6	G02	neg	sicon1	
6	G23	neg	sicon1	
6	G24	neg	sicon1	
6	H01	neg	sicon1	
6	H02	neg	sicon1	
6	H23	neg	sicon1	
6	H24	neg	sicon1	
7	E01	neg	sicon1	
7	E02	neg	sicon1	
7	E23	neg	sicon1	
7	E24	neg	sicon1	
7	F01	neg	sicon1	
7	F02	neg	sicon1	
7	F23	neg	sicon1	
7	F24	neg	sicon1	
7	G01	neg	sicon1	
7	G02	neg	sicon1	
7	G23	neg	sicon1	
7	G24	neg	sicon1	
7	H01	neg	sicon1	
7	H02	neg	sicon1	
7	H23	neg	sicon1	
7	H24	neg	sicon1	
1	I01	empty	KRAS	
1	I02	empty	KRAS	
1	I23	empty	KRAS	
1	I24	empty	KRAS	
1	J01	empty	KRAS	
1	J02	empty	KRAS	
1	J23	empty	KRAS	
1	J24	empty	KRAS	
1	K01	empty	KRAS	
1	K02	empty	KRAS	
1	K23	empty	KRAS	
1	K24	empty	KRAS	
1	L01	empty	KRAS	
1	L02	empty	KRAS	
1	L23	empty	KRAS	
1	L24	empty	KRAS	
2	I01	empty	KRAS	
2	I02	empty	KRAS	
2	I23	empty	KRAS	
2	I24	empty	KRAS	
2	J01	empty	KRAS	
2	J02	empty	KRAS	
2	J23	empty	KRAS	
2	J24	empty	KRAS	
2	K01	empty	KRAS	
2	K02	empty	KRAS	
2	K23	empty	KRAS	
2	K24	empty	KRAS	
2	L01	empty	KRAS	
2	L02	empty	KRAS	
2	L23	empty	KRAS	
2	L24	empty	KRAS	
3	I02	empty	KRAS	
3	I23	empty	KRAS	
3	I24	empty	KRAS	
3	K02	empty	KRAS	
3	K23	empty	KRAS	
3	K24	empty	KRAS	
2	N16	sample	SIK2	23235
4	P09	sample	SKIP	51763
6	L06	sample	SKIP	51763
6	G06	sample	SLC16A1	6566
5	A09	sample	SLC16A3	9123
6	P08	sample	SLC22A15	55356
7	G21	sample	SLC22A16	85413
6	G10	sample	SLC22A4	6583
6	G12	sample	SLC22A5	6584
6	G08	sample	SLC25A1	6576
5	K16	sample	SLC25A10	1468
6	O20	sample	SLC25A11	8402
6	B17	sample	SLC25A12	8604
6	J17	sample	SLC25A13	10165
6	F17	sample	SLC25A14	9016
6	J19	sample	SLC25A15	10166
6	O12	sample	SLC25A16	8034
6	L11	sample	SLC25A17	10478
7	G03	sample	SLC25A18	83733
7	A07	sample	SLC25A19	60386
7	G05	sample	SLC25A2	83884
5	C18	sample	SLC25A20	788
7	I03	sample	SLC25A21	89874
7	C13	sample	SLC25A22	79751
7	C09	sample	SLC25A23	79085
6	H10	sample	SLC25A24	29957
7	K07	sample	SLC25A25	114789
7	K09	sample	SLC25A26	115286
6	H13	sample	SLC25A27	9481
7	E19	sample	SLC25A28	81894
7	M03	sample	SLC25A29	123096
6	E05	sample	SLC25A3	5250
7	O13	sample	SLC25A30	253512
5	A07	sample	SLC25A34	284723
7	O21	sample	SLC25A35	399512
6	N20	sample	SLC25A36	55186
6	J14	sample	SLC25A37	51312
5	K13	sample	SLC25A4	291
5	K15	sample	SLC25A5	292
5	K17	sample	SLC25A6	293
6	N21	sample	SLC27A3	11000
5	D03	sample	SLC29A1	2030
6	E18	sample	SLC2A1	6513
7	E13	sample	SLC2A10	81031
7	C07	sample	SLC2A11	66035
7	M19	sample	SLC2A12	154091
7	K05	sample	SLC2A13	114134
6	E20	sample	SLC2A2	6514
6	E22	sample	SLC2A3	6515
6	G04	sample	SLC2A5	6518
6	P05	sample	SLC2A6	11182
6	H12	sample	SLC2A8	29988
6	P22	sample	SLC2A9	56606
6	M04	sample	SLC35A2	7355
6	P21	sample	SLC35D1	23169
6	O14	sample	SLC7A5	8140
6	L13	sample	SLC9A6	10479
2	N03	sample	SLK	9748
3	G14	sample	SMAD4	4089
3	K20	sample	SMARCB1	6598
3	A11	sample	SMG1	23049
6	L22	sample	SMOX	54498
7	E05	sample	SMP3	80235
6	G14	sample	SMS	6611
7	B05	sample	SMUG1	23583
2	H15	sample	SRK	81788
1	G14	sample	SNF1LK	150094
1	E22	sample	SNRK	54861
6	P19	sample	SNX13	23161
6	J18	sample	SNX9	51429
3	K22	sample	SOCS1	8651
6	B19	sample	SOCS1	8651
6	F05	sample	SOCS2	8835
6	F19	sample	SOCS3	9021
7	K21	sample	SOCS4	122809
6	H14	sample	SOCS7	30837
6	L21	sample	SORBS1	10580
6	G16	sample	SOS1	6654
6	G18	sample	SOS2	6655
2	D07	sample	SPEG	10290
2	K03	sample	SPHK1	8877
2	J13	sample	SPHK2	56848
7	H12	sample	SPO11	23626
1	E12	sample	SRC	6714
6	G22	sample	SRC	6714
6	I04	sample	SREBF1	6720
6	I06	sample	SRM	6723
2	P15	sample	SRMS	6725
2	G11	sample	SRP72	6731
2	M17	sample	SRPK1	6732
2	I04	sample	SRPK2	6733
4	O05	sample	SSH1	54434
4	C12	sample	SSH2	85464
4	M08	sample	SSH3	54961
1	G17	sample	SSTK	83983
2	P20	sample	SSTK	83983
1	N15	sample	STK10	6793
1	B18	sample	STK11	6794
3	M04	sample	STK11	6794
6	I08	sample	STK11	6794
1	M19	sample	STK16	8576
2	E04	sample	STK17A	9263
1	I14	sample	STK17B	9262
3	O09	sample	STK19	8859
2	I10	sample	STK22B	23617
1	N05	sample	STK22C	81629
1	H05	sample	STK22D	83942
2	G09	sample	STK22D	83942
2	M09	sample	STK23	26576
1	I20	sample	STK24	8428
1	K04	sample	STK25	10494
2	O06	sample	STK29	9024
1	F16	sample	STK3	6788
1	B04	sample	STK31	56164
2	J08	sample	STK32A	202374
2	J03	sample	STK32B	55351
2	N21	sample	STK32C	282974
1	M13	sample	STK33	65975
1	B16	sample	STK35	140901
1	J20	sample	STK36	27148
2	F13	sample	STK38	11329
2	E22	sample	STK38L	23012
1	P08	sample	STK39	27347
2	L19	sample	STK4	6789
2	G14	sample	STYK1	55359
4	D03	sample	STYX	6815
6	D17	sample	SUCLA2	8803
6	D15	sample	SUCLG1	8802
6	D13	sample	SUCLG2	8801
3	M06	sample	SUFU	51684
6	I10	sample	SUOX	6821
6	I12	sample	SUV39H1	6839
1	A05	sample	SYK	6850
4	D15	sample	SYNJ1	8867
4	L17	sample	SYNJ2	8871
6	I14	sample	SYT1	6857
4	J21	sample	TA-PP2C	160760
2	H11	sample	TAF1	6872
1	N09	sample	TAF1L	138474
6	I16	sample	TALDO1	6888
1	G19	sample	TAO1	9344
6	I18	sample	TAZ	6901
2	C12	sample	TBK1	29110
3	M08	sample	TCF1	6927
7	B09	sample	TDG	6996
7	F05	sample	TDP1	55775
7	H10	sample	TDP2	51567
2	K16	sample	TEC	7006
1	K03	sample	TEK	7010
4	C18	sample	TENS1	64759
2	J15	sample	TESK1	7016
1	B12	sample	TESK2	10420
2	E06	sample	TEX14	56155
1	L04	sample	TGFBR1	7046
2	I08	sample	TGFBR2	7048
2	D04	sample	TGFBR3	7049
6	I20	sample	TGM2	7052
1	C21	sample	THNSL1	79896
4	K18	sample	THTPA	79178
4	F21	sample	TIMM50	92609
2	A10	sample	TJP2	9414
2	P11	sample	TK2	7084
6	I22	sample	TKT	7086
3	K07	sample	TLK1	9874
2	A08	sample	TLK2	11011
6	N22	sample	TMLHE	55217
6	K06	sample	TNF	7124
5	E18	sample	TNFRSF5	958
5	E20	sample	TNFSF5	959
1	O15	sample	TNIK	23043
2	O04	sample	TNK1	8711
1	F11	sample	TNK2	10188
1	M12	sample	TNNI3K	51086
7	C06	sample	TOPBP1	11073
2	J12	sample	TOPK	55872
3	M12	sample	TP53	7157
7	P20	sample	TP53	7157
7	P22	sample	TP53BP1	7158
2	D09	sample	TP53RK	112858
7	K17	sample	TPH2	121278
6	K08	sample	TPI1	7167
2	J20	sample	TPK1	27010
4	D16	sample	TPTE	7179
4	E06	sample	TPTE2	93492
7	F22	sample	TREX1	11277
7	H04	sample	TREX2	11219
1	C13	sample	TRIB1	10221
2	D15	sample	TRIB2	28951
2	I07	sample	TRIB3	57761
1	O04	sample	TRIO	7204
6	H07	sample	TRIP10	9322
1	C20	sample	TRPM6	140803
3	M11	sample	TRPM7	54822
3	M14	sample	TSC1	7248
6	K10	sample	TSC1	7248
3	M16	sample	TSC2	7249
6	K12	sample	TSC2	7249
3	O07	sample	TSKS	60385
1	I19	sample	TTBK1	84630
1	P16	sample	TTBK2	146057
1	A03	sample	TTK	7272
6	D18	sample	TXN2	25828
6	K14	sample	TXNRD1	7296
6	N03	sample	TXNRD2	10587
2	I19	sample	TYK2	7297
6	K16	sample	TYMS	7298
1	P13	sample	TYRO3	7301
6	G20	sample	UAP1	6675
7	H16	sample	UBE2A	7319
7	H18	sample	UBE2B	7320
7	J04	sample	UBE2N	7334
7	H22	sample	UBE2V2	7336
2	B13	sample	UCK1	83549
6	K18	sample	UCP1	7350
6	K20	sample	UCP2	7351
6	K22	sample	UCP3	7352
6	M06	sample	UGDH	7358
6	M08	sample	UGP2	7360
6	N04	sample	UGT1A10	54575
6	N08	sample	UGT1A6	54578
6	N06	sample	UGT1A8	54576
6	N15	sample	UGT2A1	10941
6	M14	sample	UGT2B10	7365
6	M16	sample	UGT2B15	7366
6	M18	sample	UGT2B17	7367
6	L18	sample	UGT2B28	54490
6	M10	sample	UGT2B4	7363
6	M12	sample	UGT2B7	7364
1	D09	sample	UHMK1	127933
3	A21	sample	ULK1	8408
6	O22	sample	ULK1	8408
1	H14	sample	ULK2	9706
2	J11	sample	ULK4	54986
2	D06	sample	UMP-CMPK	51727
6	J22	sample	UMP-CMPK	51727
1	I09	sample	UMPK	7371
6	M20	sample	UMPS	7372
7	B03	sample	UNG	7374
3	O12	unknown	unknown	
3	O14	unknown	unknown	
3	O16	unknown	unknown	
3	O18	unknown	unknown	
3	O20	unknown	unknown	
3	O22	unknown	unknown	
4	D18	unknown	unknown	
4	D20	unknown	unknown	
4	D22	unknown	unknown	
4	F04	unknown	unknown	
4	F06	unknown	unknown	
4	F08	unknown	unknown	
4	F10	unknown	unknown	
4	F12	unknown	unknown	
4	F14	unknown	unknown	
4	F16	unknown	unknown	
4	F18	unknown	unknown	
4	F20	unknown	unknown	
4	F22	unknown	unknown	
4	H04	unknown	unknown	
4	H06	unknown	unknown	
4	H08	unknown	unknown	
4	H10	unknown	unknown	
4	H12	unknown	unknown	
4	H14	unknown	unknown	
4	H16	unknown	unknown	
4	H18	unknown	unknown	
4	H20	unknown	unknown	
4	H22	unknown	unknown	
4	J04	unknown	unknown	
4	J06	unknown	unknown	
4	J08	unknown	unknown	
4	J10	unknown	unknown	
4	J12	unknown	unknown	
4	J14	unknown	unknown	
4	J16	unknown	unknown	
4	J18	unknown	unknown	
4	J20	unknown	unknown	
4	J22	unknown	unknown	
4	L04	unknown	unknown	
4	L06	unknown	unknown	
4	L08	unknown	unknown	
4	L10	unknown	unknown	
4	L12	unknown	unknown	
4	L14	unknown	unknown	
4	L16	unknown	unknown	
4	L18	unknown	unknown	
4	L20	unknown	unknown	
4	L22	unknown	unknown	
4	N04	unknown	unknown	
4	N06	unknown	unknown	
4	N08	unknown	unknown	
4	N10	unknown	unknown	
4	N12	unknown	unknown	
4	N14	unknown	unknown	
4	N16	unknown	unknown	
4	N18	unknown	unknown	
4	N20	unknown	unknown	
4	N22	unknown	unknown	
4	O22	unknown	unknown	
4	P04	unknown	unknown	
4	P06	unknown	unknown	
4	P08	unknown	unknown	
4	P10	unknown	unknown	
4	P12	unknown	unknown	
4	P14	unknown	unknown	
4	P16	unknown	unknown	
4	P18	unknown	unknown	
4	P20	unknown	unknown	
4	P22	unknown	unknown	
7	A08	unknown	unknown	
7	A10	unknown	unknown	
7	A12	unknown	unknown	
7	A14	unknown	unknown	
7	A16	unknown	unknown	
7	A18	unknown	unknown	
7	A20	unknown	unknown	
7	A22	unknown	unknown	
7	C16	unknown	unknown	
7	C18	unknown	unknown	
7	C20	unknown	unknown	
7	C22	unknown	unknown	
7	E04	unknown	unknown	
7	E06	unknown	unknown	
7	E08	unknown	unknown	
7	E10	unknown	unknown	
7	E12	unknown	unknown	
7	E14	unknown	unknown	
7	E16	unknown	unknown	
7	E18	unknown	unknown	
7	E20	unknown	unknown	
7	E22	unknown	unknown	
7	G04	unknown	unknown	
7	G06	unknown	unknown	
7	G08	unknown	unknown	
7	G10	unknown	unknown	
7	G12	unknown	unknown	
7	G14	unknown	unknown	
7	G16	unknown	unknown	
7	G18	unknown	unknown	
7	G20	unknown	unknown	
7	G22	unknown	unknown	
7	I04	unknown	unknown	
7	I06	unknown	unknown	
7	I08	unknown	unknown	
7	I10	unknown	unknown	
7	I12	unknown	unknown	
7	I14	unknown	unknown	
7	I16	unknown	unknown	
7	I18	unknown	unknown	
7	I20	unknown	unknown	
7	I22	unknown	unknown	
7	K04	unknown	unknown	
7	K06	unknown	unknown	
7	K08	unknown	unknown	
7	K10	unknown	unknown	
7	K12	unknown	unknown	
7	K14	unknown	unknown	
7	K16	unknown	unknown	
7	K18	unknown	unknown	
7	K20	unknown	unknown	
7	K22	unknown	unknown	
7	M04	unknown	unknown	
7	M06	unknown	unknown	
7	M08	unknown	unknown	
7	M10	unknown	unknown	
7	M12	unknown	unknown	
7	M14	unknown	unknown	
7	M16	unknown	unknown	
7	M18	unknown	unknown	
7	M20	unknown	unknown	
7	M22	unknown	unknown	
7	O04	unknown	unknown	
7	O06	unknown	unknown	
7	O08	unknown	unknown	
7	O10	unknown	unknown	
7	O12	unknown	unknown	
7	O14	unknown	unknown	
7	O16	unknown	unknown	
7	O18	unknown	unknown	
7	O20	unknown	unknown	
7	O22	unknown	unknown	
6	N17	sample	UQCR	10975
6	M22	sample	UQCRFS1	7386
1	K10	sample	URKL1	54963
6	O04	sample	UVRAG	7405
3	M18	sample	VHL	7428
2	H10	sample	VRK1	7443
2	E17	sample	VRK2	7444
2	H18	sample	VRK3	51231
3	A04	sample	WAS	7454
4	E16	sample	WBP11	51729
6	J04	sample	WBSCR14	51085
7	K03	sample	WBSCR22	114049
2	M08	sample	WEE1	7465
