Plate	Well	Conf	GeneID	Entrez_gene_ID
4	O23	pos	plk1	NA
4	O24	pos	plk1	NA
4	P01	pos	plk1	NA
4	P02	pos	plk1	NA
4	P23	pos	plk1	NA
4	P24	pos	plk1	NA
5	M01	pos	plk1	NA
5	M02	pos	plk1	NA
5	M23	pos	plk1	NA
5	M24	pos	plk1	NA
5	N01	pos	plk1	NA
5	N02	pos	plk1	NA
5	N23	pos	plk1	NA
5	N24	pos	plk1	NA
5	O01	pos	plk1	NA
5	O02	pos	plk1	NA
5	O23	pos	plk1	NA
5	O24	pos	plk1	NA
5	P01	pos	plk1	NA
5	P02	pos	plk1	NA
5	P23	pos	plk1	NA
5	P24	pos	plk1	NA
6	M01	pos	plk1	NA
6	M02	pos	plk1	NA
6	M23	pos	plk1	NA
6	M24	pos	plk1	NA
6	N01	pos	plk1	NA
6	N02	pos	plk1	NA
6	N23	pos	plk1	NA
6	N24	pos	plk1	NA
6	O01	pos	plk1	NA
6	O02	pos	plk1	NA
6	O23	pos	plk1	NA
6	O24	pos	plk1	NA
6	P01	pos	plk1	NA
6	P02	pos	plk1	NA
6	P23	pos	plk1	NA
6	P24	pos	plk1	NA
7	M01	pos	plk1	NA
7	M02	pos	plk1	NA
7	M23	pos	plk1	NA
7	M24	pos	plk1	NA
7	N01	pos	plk1	NA
7	N02	pos	plk1	NA
7	N23	pos	plk1	NA
7	N24	pos	plk1	NA
7	O01	pos	plk1	NA
7	O02	pos	plk1	NA
7	O23	pos	plk1	NA
7	O24	pos	plk1	NA
7	P01	pos	plk1	NA
7	P02	pos	plk1	NA
7	P23	pos	plk1	NA
7	P24	pos	plk1	NA
1	O09	sample	PLK2	10769
3	G03	sample	PLK3	1263
1	P09	sample	PLK4	10733
6	I11	sample	PMAIP1	NA
6	I13	sample	PMM2	NA
3	I20	sample	PMS1	NA
7	H03	sample	PMS1	NA
3	I22	sample	PMS2	NA
7	F15	sample	PMS2	NA
2	F15	sample	PMVK	10654
2	H16	sample	PNCK	139728
1	H09	sample	PNKP	11284
7	D13	sample	PNKP	11284
6	I15	sample	PNLIP	NA
6	I17	sample	PNLIPRP2	NA
7	D08	sample	POLB	NA
7	D12	sample	POLD1	NA
7	D14	sample	POLE	NA
7	D10	sample	POLG	NA
7	F04	sample	POLH	NA
7	F06	sample	POLI	NA
7	F10	sample	POLK	NA
7	F12	sample	POLL	NA
7	F14	sample	POLM	NA
7	F16	sample	POLN	NA
7	F08	sample	POLQ	NA
4	D05	sample	PON1	NA
4	C20	sample	PON2	NA
4	F11	sample	PPAP2A	NA
4	A22	sample	PPAP2B	NA
4	E08	sample	PPAP2C	NA
4	P05	sample	PPAPDC1	NA
4	F07	sample	PPAPDC2	NA
6	I19	sample	PPAT	NA
4	H19	sample	PPEF1	NA
4	B20	sample	PPEF2	NA
4	M05	sample	PPFIA1	NA
4	P19	sample	PPFIA2	NA
4	O06	sample	PPFIA3	NA
4	I04	sample	PPFIA4	NA
4	M16	sample	PPFIBP2	NA
6	I21	sample	PPID	NA
4	K03	sample	PPM1A	NA
4	G15	sample	PPM1B	NA
4	F03	sample	PPM1D	NA
4	G12	sample	PPM1E	NA
4	G16	sample	PPM1F	NA
4	O18	sample	PPM1G	NA
4	B12	sample	PPM1H	NA
4	O14	sample	PPM1L	NA
4	A14	sample	PPM2C	NA
6	K03	sample	PPOX	NA
4	P15	sample	PPP1CA	NA
6	K05	sample	PPP1CA	NA
4	D17	sample	PPP1CB	NA
4	K07	sample	PPP1CC	NA
6	K07	sample	PPP1CC	NA
4	I16	sample	PPP1R12A	NA
4	M18	sample	PPP1R12B	NA
4	D14	sample	PPP1R12C	NA
4	K10	sample	PPP1R13B	NA
4	M07	sample	PPP1R14B	NA
4	L05	sample	PPP1R15B	NA
4	B03	sample	PPP1R16B	NA
4	E18	sample	PPP1R1A	NA
4	C15	sample	PPP1R1B	NA
4	E10	sample	PPP1R1C	NA
4	E14	sample	PPP1R2	NA
4	C05	sample	PPP1R3A	NA
7	C11	sample	PPP1R3B	NA
4	A07	sample	PPP1R3C	NA
6	K09	sample	PPP1R3C	NA
4	B15	sample	PPP1R3D	NA
6	K11	sample	PPP1R3D	NA
4	C10	sample	PPP1R7	NA
4	I12	sample	PPP1R8	NA
4	J19	sample	PPP2CA	NA
4	H13	sample	PPP2CB	NA
4	H09	sample	PPP2CZ	NA
4	A16	sample	PPP2R1A	NA
4	G18	sample	PPP2R1B	NA
4	K17	sample	PPP2R2A	NA
4	C08	sample	PPP2R2B	NA
4	B08	sample	PPP2R2C	NA
4	D09	sample	PPP2R2D	NA
4	M13	sample	PPP2R3A	NA
4	E21	sample	PPP2R4	NA
4	J09	sample	PPP2R5A	NA
4	P11	sample	PPP2R5B	NA
4	M04	sample	PPP2R5D	NA
4	H11	sample	PPP2R5E	NA
4	A17	sample	PPP3CA	NA
4	L21	sample	PPP3CB	NA
4	J15	sample	PPP3CC	NA
4	M11	sample	PPP3R1	NA
4	M20	sample	PPP3R2	NA
4	G19	sample	PPP4C	NA
4	P21	sample	PPP4R1	NA
4	E04	sample	PPP5C	NA
4	C22	sample	PPP6C	NA
4	I11	sample	PR48	NA
1	A18	sample	PRKAA1	5562
6	K13	sample	PRKAA1	5562
3	K11	sample	PRKAA2	5563
6	K15	sample	PRKAA2	5563
3	C09	sample	PRKAB1	5564
6	K17	sample	PRKAB1	5564
2	H19	sample	PRKAB2	5565
6	K19	sample	PRKAB2	5565
2	M19	sample	PRKACA	5566
6	K21	sample	PRKACA	5566
1	P06	sample	PRKACB	5567
6	M03	sample	PRKACB	5567
3	O19	sample	PRKACG	5568
6	M05	sample	PRKACG	5568
1	H13	sample	PRKAG1	5571
6	M07	sample	PRKAG1	5571
2	M16	sample	PRKAG2	51422
6	J16	sample	PRKAG2	51422
1	I03	sample	PRKAG3	53632
6	L12	sample	PRKAG3	53632
1	N16	sample	PRKAR1A	5573
3	O10	sample	PRKAR1A	5573
6	M09	sample	PRKAR1A	5573
2	A17	sample	PRKAR1B	5575
6	M11	sample	PRKAR1B	5575
1	H08	sample	PRKAR2A	5576
6	M13	sample	PRKAR2A	5576
3	G19	sample	PRKAR2B	5577
6	M15	sample	PRKAR2B	5577
3	C03	sample	PRKCA	5578
3	G09	sample	PRKCB1	5579
2	H03	sample	PRKCD	5580
1	C16	sample	PRKCE	5581
2	F11	sample	PRKCG	5582
2	B06	sample	PRKCH	5583
2	C16	sample	PRKCI	5584
6	M17	sample	PRKCI	5584
1	M04	sample	PRKCL1	5585
1	J21	sample	PRKCL2	5586
1	D11	sample	PRKCM	5587
1	I17	sample	PRKCN	23683
2	M14	sample	PRKCQ	5588
2	F21	sample	PRKCSH	5589
1	J14	sample	PRKCZ	5590
6	M19	sample	PRKCZ	5590
2	P03	sample	PRKD2	25865
3	E09	sample	PRKDC	5591
7	B12	sample	PRKDC	5591
1	G22	sample	PRKG1	5592
1	J11	sample	PRKG2	5593
2	J07	sample	PRKR	5610
3	O05	sample	PRKWNK1	65125
1	A15	sample	PRKWNK2	65268
1	J12	sample	PRKWNK3	65267
2	A13	sample	PRKX	5613
6	O13	sample	PRKX	5613
2	M03	sample	PRKY	5616
6	O15	sample	PRKY	5616
6	L20	sample	PRMT7	NA
6	O17	sample	PRODH	NA
3	E11	sample	PRPF4B	8899
2	I13	sample	PRPS1	5631
6	O19	sample	PRPS1	5631
2	B20	sample	PRPS1L1	221823
7	O09	sample	PRPS1L1	221823
2	K20	sample	PRPS2	5634
6	O21	sample	PRPS2	5634
6	A04	sample	PRPSAP2	NA
1	C12	sample	PSKH1	5681
3	A17	sample	PSKH2	85481
4	E17	sample	PSPH	NA
6	A06	sample	PSPH	NA
4	N13	sample	PSPHL	NA
3	K04	sample	PTCH	NA
3	K06	sample	PTEN	NA
4	N21	sample	PTEN	NA
6	A08	sample	PTEN	NA
7	C14	sample	PTEN	NA
1	A17	sample	PTK2	5747
2	M21	sample	PTK2B	2185
1	L22	sample	PTK6	5753
2	M11	sample	PTK7	5754
1	G16	sample	PTK9	5756
2	J04	sample	PTK9L	11344
4	L09	sample	PTP4A1	NA
4	B17	sample	PTP4A2	NA
4	E12	sample	PTP4A3	NA
4	C11	sample	PTPDC1	NA
4	J07	sample	PTPLA	NA
4	E22	sample	PTPLB	NA
4	J11	sample	PTPMT1	NA
4	K06	sample	PTPN1	NA
6	A10	sample	PTPN1	NA
4	M03	sample	PTPN11	NA
4	B09	sample	PTPN12	NA
4	I17	sample	PTPN13	NA
4	C06	sample	PTPN14	NA
4	K21	sample	PTPN18	NA
4	G09	sample	PTPN2	NA
4	D13	sample	PTPN20A	NA
4	I05	sample	PTPN21	NA
4	M12	sample	PTPN22	NA
4	A18	sample	PTPN23	NA
4	B18	sample	PTPN3	NA
4	M14	sample	PTPN4	NA
4	C07	sample	PTPN5	NA
4	O11	sample	PTPN6	NA
4	B16	sample	PTPN7	NA
4	B07	sample	PTPN9	NA
4	D10	sample	PTPNS1	NA
4	M09	sample	PTPRA	NA
4	L03	sample	PTPRB	NA
4	F05	sample	PTPRC	NA
4	E11	sample	PTPRD	NA
4	N07	sample	PTPRE	NA
4	B14	sample	PTPRF	NA
6	A12	sample	PTPRF	NA
4	O08	sample	PTPRG	NA
4	G13	sample	PTPRH	NA
4	A11	sample	PTPRJ	NA
4	P03	sample	PTPRK	NA
4	L19	sample	PTPRM	NA
4	N05	sample	PTPRN	NA
4	B10	sample	PTPRN2	NA
4	C21	sample	PTPRO	NA
4	K22	sample	PTPRR	NA
4	N11	sample	PTPRS	NA
4	G03	sample	PTPRT	NA
4	B11	sample	PTPRU	NA
4	J05	sample	PTPRZ1	NA
2	N04	sample	PXK	54899
6	A14	sample	PYCR1	NA
6	H06	sample	PYCR2	NA
7	C05	sample	PYCRL	NA
2	K10	sample	PYCS	5832
6	A16	sample	PYCS	5832
6	A18	sample	PYGB	NA
6	A20	sample	PYGL	NA
6	A22	sample	PYGM	NA
6	C04	sample	QDPR	NA
7	P08	sample	RAD1	NA
7	P14	sample	RAD17	NA
7	H20	sample	RAD18	NA
7	H11	sample	RAD23A	NA
7	H07	sample	RAD23B	NA
7	P07	sample	RAD50	NA
7	L21	sample	RAD51	NA
7	N05	sample	RAD51C	NA
7	N03	sample	RAD51L1	NA
7	N07	sample	RAD51L3	NA
7	N15	sample	RAD52	NA
7	N19	sample	RAD54B	NA
7	N17	sample	RAD54L	NA
7	P10	sample	RAD9A	NA
2	F19	sample	RAF1	5894
6	C06	sample	RAF1	5894
2	O17	sample	RAGE	5891
7	A04	sample	RALP	NA
5	N15	sample	RAPGEF1	NA
7	A03	sample	Raptor	NA
3	K08	sample	RB1	NA
6	C08	sample	RBBP4	NA
7	P13	sample	RBBP8	NA
2	G08	sample	RBKS	64080
7	N20	sample	RDM1	NA
7	N14	sample	RECQL	NA
3	K10	sample	RECQL4	NA
7	J16	sample	RECQL4	NA
7	N16	sample	RECQL5	NA
1	F05	sample	RELA	5970
6	C10	sample	RENBP	NA
2	B03	sample	RET	5979
7	D22	sample	REV1	NA
7	D18	sample	REV3L	NA
1	P14	sample	RFK	55312
1	O03	sample	RFP	5987
6	C12	sample	RHEB	NA
6	B10	sample	RHOQ	NA
7	O11	sample	RICTOR	NA
1	E18	sample	RIOK1	83732
1	I04	sample	RIOK2	55781
3	E13	sample	RIOK3	8780
1	F19	sample	RIPK1	8737
1	M06	sample	RIPK2	8767
2	J09	sample	RIPK3	11035
1	M17	sample	RNASEL	6041
4	P13	sample	RNGTT	NA
1	I21	sample	ROCK1	6093
2	L16	sample	ROCK2	9475
2	K11	sample	ROR1	4919
1	N20	sample	ROR2	4920
6	C14	sample	RORC	NA
2	C15	sample	ROS1	6098
3	A09	sample	RP6-213H19.1	51765
7	H15	sample	RPA1	NA
7	H17	sample	RPA2	NA
7	H19	sample	RPA3	NA
7	N12	sample	RPA4	NA
6	C16	sample	RPE	NA
6	P17	sample	RPIA	NA
6	C18	sample	RPS6	NA
2	D12	sample	RPS6KA1	6195
2	I14	sample	RPS6KA2	6196
1	L03	sample	RPS6KA3	6197
1	A20	sample	RPS6KA4	8986
2	N19	sample	RPS6KA5	9252
2	M15	sample	RPS6KA6	27330
1	P12	sample	RPS6KB1	6198
6	C20	sample	RPS6KB1	6198
1	E06	sample	RPS6KB2	6199
2	B07	sample	RPS6KC1	26750
2	M13	sample	RPS6KL1	83694
6	C22	sample	RRM2	NA
6	H16	sample	RRM2B	NA
7	D06	sample	RRM2B	NA
1	N06	sample	RYK	6259
4	N17	sample	SACM1L	NA
5	O12	sample	SARDH	NA
2	P04	sample	SAST	22983
6	E04	sample	SAT	NA
7	I21	sample	SAT2	NA
3	K12	sample	SBDS	NA
4	I10	sample	SBF1	NA
2	E16	sample	SBK1	388228
1	F12	sample	SCAP1	8631
2	H17	sample	SCYL1	57410
6	E06	sample	SDHA	NA
3	K14	sample	SDHB	NA
6	E08	sample	SDHB	NA
3	K16	sample	SDHC	NA
6	E10	sample	SDHC	NA
3	K18	sample	SDHD	NA
6	E12	sample	SDHD	NA
4	O13	sample	SET	NA
7	J10	sample	SETMAR	NA
7	I17	sample	SFXN1	NA
7	K13	sample	SFXN2	NA
7	E17	sample	SFXN3	NA
7	K15	sample	SFXN4	NA
7	I19	sample	SFXN5	NA
2	L20	sample	SGK	6446
1	O20	sample	SGK2	10110
2	O20	sample	SGKL	23678
6	F11	sample	SGPL1	NA
4	C03	sample	SGPP1	NA
4	E20	sample	SGPP2	NA
6	E14	sample	SHC1	NA
6	D12	sample	SHC2	NA
6	L10	sample	SHC3	NA
7	P05	sample	SHFM1	NA
6	E16	sample	SHMT2	NA
1	E01	neg	sicon1	NA
1	E02	neg	sicon1	NA
1	E23	neg	sicon1	NA
1	E24	neg	sicon1	NA
1	F01	neg	sicon1	NA
1	F02	neg	sicon1	NA
1	F23	neg	sicon1	NA
1	F24	neg	sicon1	NA
1	G01	neg	sicon1	NA
1	G02	neg	sicon1	NA
1	G23	neg	sicon1	NA
1	G24	neg	sicon1	NA
1	H01	neg	sicon1	NA
1	H02	neg	sicon1	NA
1	H23	neg	sicon1	NA
1	H24	neg	sicon1	NA
2	E01	neg	sicon1	NA
2	E02	neg	sicon1	NA
2	E23	neg	sicon1	NA
2	E24	neg	sicon1	NA
2	F01	neg	sicon1	NA
2	F02	neg	sicon1	NA
2	F23	neg	sicon1	NA
2	F24	neg	sicon1	NA
2	G01	neg	sicon1	NA
2	G02	neg	sicon1	NA
2	G23	neg	sicon1	NA
2	G24	neg	sicon1	NA
2	H01	neg	sicon1	NA
2	H02	neg	sicon1	NA
2	H23	neg	sicon1	NA
2	H24	neg	sicon1	NA
3	E01	neg	sicon1	NA
3	E02	neg	sicon1	NA
3	E23	neg	sicon1	NA
3	E24	neg	sicon1	NA
3	G01	neg	sicon1	NA
3	G02	neg	sicon1	NA
3	G23	neg	sicon1	NA
3	G24	neg	sicon1	NA
4	E01	neg	sicon1	NA
4	E02	neg	sicon1	NA
4	E23	neg	sicon1	NA
4	E24	neg	sicon1	NA
4	F01	neg	sicon1	NA
4	F02	neg	sicon1	NA
4	F23	neg	sicon1	NA
4	F24	neg	sicon1	NA
4	G01	neg	sicon1	NA
4	G02	neg	sicon1	NA
4	G23	neg	sicon1	NA
4	G24	neg	sicon1	NA
4	H01	neg	sicon1	NA
4	H02	neg	sicon1	NA
4	H23	neg	sicon1	NA
4	H24	neg	sicon1	NA
5	E01	neg	sicon1	NA
5	E02	neg	sicon1	NA
5	E23	neg	sicon1	NA
5	E24	neg	sicon1	NA
5	F01	neg	sicon1	NA
5	F02	neg	sicon1	NA
5	F23	neg	sicon1	NA
5	F24	neg	sicon1	NA
5	G01	neg	sicon1	NA
5	G02	neg	sicon1	NA
5	G23	neg	sicon1	NA
5	G24	neg	sicon1	NA
5	H01	neg	sicon1	NA
5	H02	neg	sicon1	NA
5	H23	neg	sicon1	NA
5	H24	neg	sicon1	NA
6	E01	neg	sicon1	NA
6	E02	neg	sicon1	NA
6	E23	neg	sicon1	NA
6	E24	neg	sicon1	NA
6	F01	neg	sicon1	NA
6	F02	neg	sicon1	NA
6	F23	neg	sicon1	NA
6	F24	neg	sicon1	NA
6	G01	neg	sicon1	NA
6	G02	neg	sicon1	NA
6	G23	neg	sicon1	NA
6	G24	neg	sicon1	NA
6	H01	neg	sicon1	NA
6	H02	neg	sicon1	NA
6	H23	neg	sicon1	NA
6	H24	neg	sicon1	NA
7	E01	neg	sicon1	NA
7	E02	neg	sicon1	NA
7	E23	neg	sicon1	NA
7	E24	neg	sicon1	NA
7	F01	neg	sicon1	NA
7	F02	neg	sicon1	NA
7	F23	neg	sicon1	NA
7	F24	neg	sicon1	NA
7	G01	neg	sicon1	NA
7	G02	neg	sicon1	NA
7	G23	neg	sicon1	NA
7	G24	neg	sicon1	NA
7	H01	neg	sicon1	NA
7	H02	neg	sicon1	NA
7	H23	neg	sicon1	NA
7	H24	neg	sicon1	NA
1	I01	empty	KRAS	NA
1	I02	empty	KRAS	NA
1	I23	empty	KRAS	NA
1	I24	empty	KRAS	NA
1	J01	empty	KRAS	NA
1	J02	empty	KRAS	NA
1	J23	empty	KRAS	NA
1	J24	empty	KRAS	NA
1	K01	empty	KRAS	NA
1	K02	empty	KRAS	NA
1	K23	empty	KRAS	NA
1	K24	empty	KRAS	NA
1	L01	empty	KRAS	NA
1	L02	empty	KRAS	NA
1	L23	empty	KRAS	NA
1	L24	empty	KRAS	NA
2	I01	empty	KRAS	NA
2	I02	empty	KRAS	NA
2	I23	empty	KRAS	NA
2	I24	empty	KRAS	NA
2	J01	empty	KRAS	NA
2	J02	empty	KRAS	NA
2	J23	empty	KRAS	NA
2	J24	empty	KRAS	NA
2	K01	empty	KRAS	NA
2	K02	empty	KRAS	NA
2	K23	empty	KRAS	NA
2	K24	empty	KRAS	NA
2	L01	empty	KRAS	NA
2	L02	empty	KRAS	NA
2	L23	empty	KRAS	NA
2	L24	empty	KRAS	NA
3	I02	empty	KRAS	NA
3	I23	empty	KRAS	NA
3	I24	empty	KRAS	NA
3	K02	empty	KRAS	NA
3	K23	empty	KRAS	NA
3	K24	empty	KRAS	NA
2	N16	sample	SIK2	23235
4	P09	sample	SKIP	NA
6	L06	sample	SKIP	NA
6	G06	sample	SLC16A1	NA
5	A09	sample	SLC16A3	NA
6	P08	sample	SLC22A15	NA
7	G21	sample	SLC22A16	NA
6	G10	sample	SLC22A4	NA
6	G12	sample	SLC22A5	NA
6	G08	sample	SLC25A1	NA
5	K16	sample	SLC25A10	NA
6	O20	sample	SLC25A11	NA
6	B17	sample	SLC25A12	NA
6	J17	sample	SLC25A13	NA
6	F17	sample	SLC25A14	NA
6	J19	sample	SLC25A15	NA
6	O12	sample	SLC25A16	NA
6	L11	sample	SLC25A17	NA
7	G03	sample	SLC25A18	NA
7	A07	sample	SLC25A19	NA
7	G05	sample	SLC25A2	NA
5	C18	sample	SLC25A20	NA
7	I03	sample	SLC25A21	NA
7	C13	sample	SLC25A22	NA
7	C09	sample	SLC25A23	NA
6	H10	sample	SLC25A24	NA
7	K07	sample	SLC25A25	NA
7	K09	sample	SLC25A26	NA
6	H13	sample	SLC25A27	NA
7	E19	sample	SLC25A28	NA
7	M03	sample	SLC25A29	NA
6	E05	sample	SLC25A3	NA
7	O13	sample	SLC25A30	NA
5	A07	sample	SLC25A34	NA
7	O21	sample	SLC25A35	NA
6	N20	sample	SLC25A36	NA
6	J14	sample	SLC25A37	NA
5	K13	sample	SLC25A4	NA
5	K15	sample	SLC25A5	NA
5	K17	sample	SLC25A6	NA
6	N21	sample	SLC27A3	NA
5	D03	sample	SLC29A1	NA
6	E18	sample	SLC2A1	NA
7	E13	sample	SLC2A10	NA
7	C07	sample	SLC2A11	NA
7	M19	sample	SLC2A12	NA
7	K05	sample	SLC2A13	NA
6	E20	sample	SLC2A2	NA
6	E22	sample	SLC2A3	NA
6	G04	sample	SLC2A5	NA
6	P05	sample	SLC2A6	NA
6	H12	sample	SLC2A8	NA
6	P22	sample	SLC2A9	NA
6	M04	sample	SLC35A2	NA
6	P21	sample	SLC35D1	NA
6	O14	sample	SLC7A5	NA
6	L13	sample	SLC9A6	NA
2	N03	sample	SLK	9748
3	G14	sample	SMAD4	NA
3	K20	sample	SMARCB1	NA
3	A11	sample	SMG1	23049
6	L22	sample	SMOX	NA
7	E05	sample	SMP3	NA
6	G14	sample	SMS	NA
7	B05	sample	SMUG1	NA
2	H15	sample	SNARK	81788
1	G14	sample	SNF1LK	150094
1	E22	sample	SNRK	54861
6	P19	sample	SNX13	NA
6	J18	sample	SNX9	NA
3	K22	sample	SOCS1	NA
6	B19	sample	SOCS1	NA
6	F05	sample	SOCS2	NA
6	F19	sample	SOCS3	NA
7	K21	sample	SOCS4	NA
6	H14	sample	SOCS7	NA
6	L21	sample	SORBS1	NA
6	G16	sample	SOS1	NA
6	G18	sample	SOS2	NA
2	D07	sample	SPEG	10290
2	K03	sample	SPHK1	8877
2	J13	sample	SPHK2	56848
7	H12	sample	SPO11	NA
1	E12	sample	SRC	6714
6	G22	sample	SRC	6714
6	I04	sample	SREBF1	NA
6	I06	sample	SRM	NA
2	P15	sample	SRMS	6725
2	G11	sample	SRP72	6731
2	M17	sample	SRPK1	6732
2	I04	sample	SRPK2	6733
4	O05	sample	SSH1	NA
4	C12	sample	SSH2	NA
4	M08	sample	SSH3	NA
1	G17	sample	SSTK	83983
2	P20	sample	SSTK	83983
1	N15	sample	STK10	6793
1	B18	sample	STK11	6794
3	M04	sample	STK11	6794
6	I08	sample	STK11	6794
1	M19	sample	STK16	8576
2	E04	sample	STK17A	9263
1	I14	sample	STK17B	9262
3	O09	sample	STK19	8859
2	I10	sample	STK22B	23617
1	N05	sample	STK22C	81629
1	H05	sample	STK22D	83942
2	G09	sample	STK22D	83942
2	M09	sample	STK23	26576
1	I20	sample	STK24	8428
1	K04	sample	STK25	10494
2	O06	sample	STK29	9024
1	F16	sample	STK3	6788
1	B04	sample	STK31	56164
2	J08	sample	STK32A	202374
2	J03	sample	STK32B	55351
2	N21	sample	STK32C	282974
1	M13	sample	STK33	65975
1	B16	sample	STK35	140901
1	J20	sample	STK36	27148
2	F13	sample	STK38	11329
2	E22	sample	STK38L	23012
1	P08	sample	STK39	27347
2	L19	sample	STK4	6789
2	G14	sample	STYK1	55359
4	D03	sample	STYX	NA
6	D17	sample	SUCLA2	NA
6	D15	sample	SUCLG1	NA
6	D13	sample	SUCLG2	NA
3	M06	sample	SUFU	NA
6	I10	sample	SUOX	NA
6	I12	sample	SUV39H1	NA
1	A05	sample	SYK	6850
4	D15	sample	SYNJ1	NA
4	L17	sample	SYNJ2	NA
6	I14	sample	SYT1	NA
4	J21	sample	TA-PP2C	NA
2	H11	sample	TAF1	6872
1	N09	sample	TAF1L	138474
6	I16	sample	TALDO1	NA
1	G19	sample	TAO1	9344
6	I18	sample	TAZ	NA
2	C12	sample	TBK1	29110
3	M08	sample	TCF1	NA
7	B09	sample	TDG	NA
7	F05	sample	TDP1	NA
7	H10	sample	TDP2	NA
2	K16	sample	TEC	7006
1	K03	sample	TEK	7010
4	C18	sample	TENS1	NA
2	J15	sample	TESK1	7016
1	B12	sample	TESK2	10420
2	E06	sample	TEX14	56155
1	L04	sample	TGFBR1	7046
2	I08	sample	TGFBR2	7048
2	D04	sample	TGFBR3	7049
6	I20	sample	TGM2	NA
1	C21	sample	THNSL1	79896
4	K18	sample	THTPA	NA
4	F21	sample	TIMM50	NA
2	A10	sample	TJP2	9414
2	P11	sample	TK2	7084
6	I22	sample	TKT	NA
3	K07	sample	TLK1	9874
2	A08	sample	TLK2	11011
6	N22	sample	TMLHE	NA
6	K06	sample	TNF	NA
5	E18	sample	TNFRSF5	NA
5	E20	sample	TNFSF5	NA
1	O15	sample	TNIK	23043
2	O04	sample	TNK1	8711
1	F11	sample	TNK2	10188
1	M12	sample	TNNI3K	51086
7	C06	sample	TOPBP1	NA
2	J12	sample	TOPK	55872
3	M12	sample	TP53	NA
7	P20	sample	TP53	NA
7	P22	sample	TP53BP1	NA
2	D09	sample	TP53RK	112858
7	K17	sample	TPH2	NA
6	K08	sample	TPI1	NA
2	J20	sample	TPK1	27010
4	D16	sample	TPTE	NA
4	E06	sample	TPTE2	NA
7	F22	sample	TREX1	NA
7	H04	sample	TREX2	NA
1	C13	sample	TRIB1	10221
2	D15	sample	TRIB2	28951
2	I07	sample	TRIB3	57761
1	O04	sample	TRIO	7204
6	H07	sample	TRIP10	NA
1	C20	sample	TRPM6	140803
3	M11	sample	TRPM7	54822
3	M14	sample	TSC1	NA
6	K10	sample	TSC1	NA
3	M16	sample	TSC2	NA
6	K12	sample	TSC2	NA
3	O07	sample	TSKS	60385
1	I19	sample	TTBK1	84630
1	P16	sample	TTBK2	146057
1	A03	sample	TTK	7272
6	D18	sample	TXN2	NA
6	K14	sample	TXNRD1	NA
6	N03	sample	TXNRD2	NA
2	I19	sample	TYK2	7297
6	K16	sample	TYMS	NA
1	P13	sample	TYRO3	7301
6	G20	sample	UAP1	NA
7	H16	sample	UBE2A	NA
7	H18	sample	UBE2B	NA
7	J04	sample	UBE2N	NA
7	H22	sample	UBE2V2	NA
2	B13	sample	UCK1	83549
6	K18	sample	UCP1	NA
6	K20	sample	UCP2	NA
6	K22	sample	UCP3	NA
6	M06	sample	UGDH	NA
6	M08	sample	UGP2	NA
6	N04	sample	UGT1A10	NA
6	N08	sample	UGT1A6	NA
6	N06	sample	UGT1A8	NA
6	N15	sample	UGT2A1	NA
6	M14	sample	UGT2B10	NA
6	M16	sample	UGT2B15	NA
6	M18	sample	UGT2B17	NA
6	L18	sample	UGT2B28	NA
6	M10	sample	UGT2B4	NA
6	M12	sample	UGT2B7	NA
1	D09	sample	UHMK1	127933
3	A21	sample	ULK1	8408
6	O22	sample	ULK1	8408
1	H14	sample	ULK2	9706
2	J11	sample	ULK4	54986
2	D06	sample	UMP-CMPK	51727
6	J22	sample	UMP-CMPK	51727
1	I09	sample	UMPK	7371
6	M20	sample	UMPS	NA
7	B03	sample	UNG	NA
3	O12	unknown	unknown	NA
3	O14	unknown	unknown	NA
3	O16	unknown	unknown	NA
3	O18	unknown	unknown	NA
3	O20	unknown	unknown	NA
3	O22	unknown	unknown	NA
4	D18	unknown	unknown	NA
4	D20	unknown	unknown	NA
4	D22	unknown	unknown	NA
4	F04	unknown	unknown	NA
4	F06	unknown	unknown	NA
4	F08	unknown	unknown	NA
4	F10	unknown	unknown	NA
4	F12	unknown	unknown	NA
4	F14	unknown	unknown	NA
4	F16	unknown	unknown	NA
4	F18	unknown	unknown	NA
4	F20	unknown	unknown	NA
4	F22	unknown	unknown	NA
4	H04	unknown	unknown	NA
4	H06	unknown	unknown	NA
4	H08	unknown	unknown	NA
4	H10	unknown	unknown	NA
4	H12	unknown	unknown	NA
4	H14	unknown	unknown	NA
4	H16	unknown	unknown	NA
4	H18	unknown	unknown	NA
4	H20	unknown	unknown	NA
4	H22	unknown	unknown	NA
4	J04	unknown	unknown	NA
4	J06	unknown	unknown	NA
4	J08	unknown	unknown	NA
4	J10	unknown	unknown	NA
4	J12	unknown	unknown	NA
4	J14	unknown	unknown	NA
4	J16	unknown	unknown	NA
4	J18	unknown	unknown	NA
4	J20	unknown	unknown	NA
4	J22	unknown	unknown	NA
4	L04	unknown	unknown	NA
4	L06	unknown	unknown	NA
4	L08	unknown	unknown	NA
4	L10	unknown	unknown	NA
4	L12	unknown	unknown	NA
4	L14	unknown	unknown	NA
4	L16	unknown	unknown	NA
4	L18	unknown	unknown	NA
4	L20	unknown	unknown	NA
4	L22	unknown	unknown	NA
4	N04	unknown	unknown	NA
4	N06	unknown	unknown	NA
4	N08	unknown	unknown	NA
4	N10	unknown	unknown	NA
4	N12	unknown	unknown	NA
