Plate	Well	Conf	GeneID	Entrez_gene_ID_ks	Entrez_gene_ID_ts	Entrez_gene_ID_dr	Entrez_gene_ID_met
2	N12	sample	INSR	3643	NA	NA	3643
5	F16	sample	INSR	3643	NA	NA	3643
2	B12	sample	INSRR	3645	NA	NA	NA
3	O15	sample	IPMK	253430	NA	NA	NA
1	A10	sample	IRAK1	3654	NA	NA	NA
1	D16	sample	IRAK2	3656	NA	NA	NA
2	L13	sample	IRAK3	11213	NA	NA	NA
1	O16	sample	IRAK4	51135	NA	NA	NA
5	F18	sample	IRS1	NA	NA	NA	3667
1	J16	sample	ITK	3702	NA	NA	NA
2	E03	sample	ITPK1	3705	NA	NA	NA
1	B17	sample	ITPKA	3706	NA	NA	NA
3	K13	sample	ITPKB	3707	NA	NA	NA
1	C06	sample	ITPKC	80271	NA	NA	NA
5	F20	sample	IVD	NA	NA	NA	3712
2	L10	sample	JAK1	3716	NA	NA	NA
1	B20	sample	JAK2	3717	NA	NA	NA
1	H03	sample	JAK3	3718	NA	NA	NA
2	H04	sample	JIK	51347	NA	NA	NA
2	E19	sample	KALRN	8997	NA	NA	NA
2	F03	sample	KCNH2	3757	NA	NA	NA
1	K15	sample	KCNH8	131096	NA	NA	NA
2	H09	sample	KDR	3791	NA	NA	NA
3	C21	sample	KHK	3795	NA	NA	3795
5	F22	sample	KHK	3795	NA	NA	3795
4	M21	sample	KIAA0310	NA	NA	NA	NA
4	C14	sample	KIAA0377	NA	NA	NA	9677
6	J03	sample	KIAA0377	NA	NA	NA	9677
6	B04	sample	KIAA0433	NA	NA	NA	23262
1	P07	sample	KIAA0999	23387	NA	NA	NA
1	G12	sample	KIAA1361	57551	NA	NA	NA
1	K18	sample	KIAA1639	57729	NA	NA	NA
3	E15	sample	KIAA1765	85443	NA	NA	NA
1	A06	sample	KIAA1804	84451	NA	NA	NA
1	G04	sample	KIAA1811	84446	NA	NA	NA
2	P19	sample	KIAA1811	84446	NA	NA	NA
7	G17	sample	KIAA1959	NA	NA	NA	84959
2	O13	sample	KIAA2002	79834	NA	NA	NA
1	K22	sample	KIT	3815	NA	NA	NA
6	B13	sample	KMO	NA	NA	NA	8564
3	I01	sample	KRAS	NA	NA	NA	NA
3	K01	sample	KRAS	NA	NA	NA	NA
4	I01	empty	KRAS	NA	NA	NA	NA
4	I02	empty	KRAS	NA	NA	NA	NA
4	I23	empty	KRAS	NA	NA	NA	NA
4	I24	empty	KRAS	NA	NA	NA	NA
4	J01	empty	KRAS	NA	NA	NA	NA
4	J02	empty	KRAS	NA	NA	NA	NA
4	J23	empty	KRAS	NA	NA	NA	NA
4	J24	empty	KRAS	NA	NA	NA	NA
4	K01	empty	KRAS	NA	NA	NA	NA
4	K02	empty	KRAS	NA	NA	NA	NA
4	K23	empty	KRAS	NA	NA	NA	NA
4	K24	empty	KRAS	NA	NA	NA	NA
4	L01	empty	KRAS	NA	NA	NA	NA
4	L02	empty	KRAS	NA	NA	NA	NA
4	L23	empty	KRAS	NA	NA	NA	NA
4	L24	empty	KRAS	NA	NA	NA	NA
5	I01	empty	KRAS	NA	NA	NA	NA
5	I02	empty	KRAS	NA	NA	NA	NA
5	I23	empty	KRAS	NA	NA	NA	NA
5	I24	empty	KRAS	NA	NA	NA	NA
5	J01	empty	KRAS	NA	NA	NA	NA
5	J02	empty	KRAS	NA	NA	NA	NA
5	J23	empty	KRAS	NA	NA	NA	NA
5	J24	empty	KRAS	NA	NA	NA	NA
5	K01	empty	KRAS	NA	NA	NA	NA
5	K02	empty	KRAS	NA	NA	NA	NA
5	K23	empty	KRAS	NA	NA	NA	NA
5	K24	empty	KRAS	NA	NA	NA	NA
5	L01	empty	KRAS	NA	NA	NA	NA
5	L02	empty	KRAS	NA	NA	NA	NA
5	L23	empty	KRAS	NA	NA	NA	NA
5	L24	empty	KRAS	NA	NA	NA	NA
6	I01	empty	KRAS	NA	NA	NA	NA
6	I02	empty	KRAS	NA	NA	NA	NA
6	I23	empty	KRAS	NA	NA	NA	NA
6	I24	empty	KRAS	NA	NA	NA	NA
6	J01	empty	KRAS	NA	NA	NA	NA
6	J02	empty	KRAS	NA	NA	NA	NA
6	J23	empty	KRAS	NA	NA	NA	NA
6	J24	empty	KRAS	NA	NA	NA	NA
6	K01	empty	KRAS	NA	NA	NA	NA
6	K02	empty	KRAS	NA	NA	NA	NA
6	K23	empty	KRAS	NA	NA	NA	NA
6	K24	empty	KRAS	NA	NA	NA	NA
6	L01	empty	KRAS	NA	NA	NA	NA
6	L02	empty	KRAS	NA	NA	NA	NA
6	L23	empty	KRAS	NA	NA	NA	NA
6	L24	empty	KRAS	NA	NA	NA	NA
7	I01	empty	KRAS	NA	NA	NA	NA
7	I02	empty	KRAS	NA	NA	NA	NA
7	I23	empty	KRAS	NA	NA	NA	NA
7	I24	empty	KRAS	NA	NA	NA	NA
7	J01	empty	KRAS	NA	NA	NA	NA
7	J02	empty	KRAS	NA	NA	NA	NA
7	J23	empty	KRAS	NA	NA	NA	NA
7	J24	empty	KRAS	NA	NA	NA	NA
7	K01	empty	KRAS	NA	NA	NA	NA
7	K02	empty	KRAS	NA	NA	NA	NA
7	K23	empty	KRAS	NA	NA	NA	NA
7	K24	empty	KRAS	NA	NA	NA	NA
7	L01	empty	KRAS	NA	NA	NA	NA
7	L02	empty	KRAS	NA	NA	NA	NA
7	L23	empty	KRAS	NA	NA	NA	NA
7	L24	empty	KRAS	NA	NA	NA	NA
5	H04	sample	KRAS2	NA	NA	NA	3845
1	I13	sample	KSR	8844	NA	NA	NA
1	N14	sample	KSR2	283455	NA	NA	NA
3	M09	sample	KUB3	91419	NA	NA	NA
2	A22	sample	LAK	80216	NA	NA	NA
5	H06	sample	LAMP2	NA	NA	NA	3920
1	G18	sample	LATS1	9113	NA	NA	NA
1	B05	sample	LATS2	26524	NA	NA	NA
1	D08	sample	LCK	3932	NA	NA	3932
4	C16	sample	LCK	3932	NA	NA	3932
5	H08	sample	LCK	3932	NA	NA	3932
5	H10	sample	LDHA	NA	NA	NA	3939
7	M21	sample	LDHAL6A	NA	NA	NA	160287
7	I11	sample	LDHAL6B	NA	NA	NA	92483
5	H12	sample	LDHB	NA	NA	NA	3945
5	H14	sample	LDHC	NA	NA	NA	3948
4	D12	sample	LHPP	NA	NA	NA	NA
7	L07	sample	LIG1	NA	NA	3978	NA
7	D09	sample	LIG3	NA	NA	3980	NA
7	B14	sample	LIG4	NA	NA	3981	NA
1	I07	sample	LIMK1	3984	NA	NA	NA
2	A07	sample	LIMK2	3985	NA	NA	NA
5	H16	sample	LIPE	NA	NA	NA	3991
6	B07	sample	LIPF	NA	NA	NA	8513
2	O10	sample	LMTK2	22853	NA	NA	NA
2	L06	sample	LMTK3	114783	NA	NA	NA
2	A11	sample	LOC340156	340156	NA	NA	NA
2	D22	sample	LOC390226	390226	NA	NA	NA
1	L08	sample	LOC91461	91461	NA	NA	NA
5	H18	sample	LPL	NA	NA	NA	4023
4	M10	sample	LPPR4	NA	NA	NA	NA
2	C06	sample	LRRK1	79705	NA	NA	NA
1	G07	sample	LRRK2	120892	NA	NA	NA
2	E10	sample	LTK	4058	NA	NA	NA
2	P07	sample	LYK5	92335	NA	NA	NA
1	C05	sample	LYN	4067	NA	NA	NA
7	D20	sample	MAD2L2	NA	NA	10459	NA
2	P18	sample	MAGI-3	260425	NA	NA	NA
2	F08	sample	MAK	4117	NA	NA	NA
5	H20	sample	MAOA	NA	NA	NA	4128
5	H22	sample	MAOB	NA	NA	NA	4129
3	I13	sample	MAP2K1	5604	NA	NA	5604
6	O09	sample	MAP2K1	5604	NA	NA	5604
3	C15	sample	MAP2K2	5605	NA	NA	5605
6	O11	sample	MAP2K2	5605	NA	NA	5605
1	D06	sample	MAP2K3	5606	NA	NA	NA
2	A04	sample	MAP2K4	6416	6416	NA	NA
3	G16	sample	MAP2K4	6416	6416	NA	NA
2	A20	sample	MAP2K5	5607	NA	NA	NA
2	B05	sample	MAP2K6	5608	NA	NA	NA
1	F22	sample	MAP2K7	5609	NA	NA	NA
2	M05	sample	MAP3K1	4214	NA	NA	NA
2	B11	sample	MAP3K10	4294	NA	NA	NA
2	A03	sample	MAP3K11	4296	NA	NA	NA
1	N03	sample	MAP3K12	7786	NA	NA	NA
2	L09	sample	MAP3K13	9175	NA	NA	NA
1	E17	sample	MAP3K14	9020	NA	NA	NA
1	D19	sample	MAP3K15	389840	NA	NA	NA
1	B03	sample	MAP3K2	10746	NA	NA	NA
2	M18	sample	MAP3K3	4215	NA	NA	NA
2	E20	sample	MAP3K4	4216	NA	NA	NA
1	A16	sample	MAP3K5	4217	NA	NA	NA
2	F12	sample	MAP3K6	9064	NA	NA	NA
1	E19	sample	MAP3K7	6885	NA	NA	NA
2	J05	sample	MAP3K7IP1	10454	NA	NA	NA
1	L09	sample	MAP3K8	1326	NA	NA	NA
1	K12	sample	MAP3K9	4293	NA	NA	NA
2	N08	sample	MAP4K1	11184	NA	NA	NA
2	P17	sample	MAP4K2	5871	NA	NA	NA
3	E07	sample	MAP4K3	8491	NA	NA	NA
1	I15	sample	MAP4K4	9448	NA	NA	NA
1	K19	sample	MAP4K5	11183	NA	NA	NA
1	H22	sample	MAPK1	5594	NA	NA	5594
6	M21	sample	MAPK1	5594	NA	NA	5594
3	C17	sample	MAPK10	5602	NA	NA	5602
6	O07	sample	MAPK10	5602	NA	NA	5602
2	A14	sample	MAPK11	5600	NA	NA	NA
3	O11	sample	MAPK12	6300	NA	NA	NA
2	D13	sample	MAPK13	5603	NA	NA	NA
2	C10	sample	MAPK14	1432	NA	NA	1432
5	K14	sample	MAPK14	1432	NA	NA	1432
1	P15	sample	MAPK3	5595	NA	NA	NA
1	C09	sample	MAPK4	5596	NA	NA	NA
2	I16	sample	MAPK6	5597	NA	NA	NA
1	K13	sample	MAPK7	5598	NA	NA	NA
1	J22	sample	MAPK8	5599	NA	NA	5599
6	O03	sample	MAPK8	5599	NA	NA	5599
1	F09	sample	MAPK9	5601	NA	NA	5601
6	O05	sample	MAPK9	5601	NA	NA	5601
2	E08	sample	MAPKAPK2	9261	NA	NA	NA
2	C09	sample	MAPKAPK3	7867	NA	NA	NA
2	P08	sample	MAPKAPK5	8550	NA	NA	NA
1	H06	sample	MARK1	4139	NA	NA	NA
1	O13	sample	MARK2	2011	NA	NA	NA
1	F06	sample	MARK3	4140	NA	NA	NA
2	P14	sample	MARK4	57787	NA	NA	NA
2	M04	sample	MAST2	23139	NA	NA	NA
1	B11	sample	MAST3	23031	NA	NA	NA
1	J04	sample	MAST4	375449	NA	NA	NA
1	C11	sample	MASTL	84930	NA	NA	NA
5	J04	sample	MAT1A	NA	NA	NA	4143
5	J06	sample	MAT2A	NA	NA	NA	4144
6	F22	sample	MAT2B	NA	NA	NA	27430
1	P10	sample	MATK	4145	NA	NA	NA
7	B07	sample	MBD4	NA	NA	8930	NA
7	I09	sample	MCART1	NA	NA	NA	92014
7	A06	sample	MCART6	NA	NA	NA	401612
7	A09	sample	MCCC2	NA	NA	NA	64087
7	G09	sample	MCEE	NA	NA	NA	84693
7	P06	sample	MDC1	NA	NA	9656	NA
5	J08	sample	MDH1	NA	NA	NA	4190
5	J10	sample	MDH2	NA	NA	NA	4191
5	J12	sample	ME1	NA	NA	NA	4199
5	J14	sample	ME2	NA	NA	NA	4200
6	N13	sample	ME3	NA	NA	NA	10873
2	B04	sample	MELK	9833	NA	NA	NA
3	G18	sample	MEN1	NA	4221	NA	NA
2	O03	sample	MERTK	10461	NA	NA	NA
2	N18	sample	MET	4233	NA	NA	4233
5	J16	sample	MET	4233	NA	NA	4233
7	E15	sample	MFTC	NA	NA	NA	81034
4	D07	sample	MGC10067	NA	NA	NA	NA
7	G19	sample	MGC14156	NA	NA	NA	84992
2	G07	sample	MGC16169	93627	NA	NA	NA
1	F08	sample	MGC42105	167359	NA	NA	NA
3	G15	sample	MGC45428	166614	NA	NA	NA
2	G04	sample	MGC4796	83931	NA	NA	NA
2	H21	sample	MGC4796	83931	NA	NA	NA
7	E09	sample	MGC5601	NA	NA	NA	80724
1	H16	sample	MGC8407	79012	NA	NA	NA
7	D19	sample	MGMT	NA	NA	4255	NA
1	M15	sample	MIDORI	57538	NA	NA	NA
1	E13	sample	MINK	50488	NA	NA	NA
4	B05	sample	MINPP1	NA	NA	NA	NA
4	I13	sample	MK-STYX	NA	NA	NA	NA
1	L13	sample	MKNK1	8569	NA	NA	8569
6	B15	sample	MKNK1	8569	NA	NA	8569
1	M10	sample	MKNK2	2872	NA	NA	2872
5	N09	sample	MKNK2	2872	NA	NA	2872
1	C10	sample	MLCK	91807	NA	NA	NA
3	G20	sample	MLH1	NA	4292	4292	NA
7	F13	sample	MLH1	NA	4292	4292	NA
7	F21	sample	MLH3	NA	NA	27030	NA
6	B08	sample	MLYCD	NA	NA	NA	23417
6	H22	sample	MMRP19	NA	NA	NA	51074
7	L19	sample	MMS19	NA	NA	64210	NA
7	J19	sample	MT1	NA	NA	NA	NA
2	L15	sample	MOS	4342	NA	NA	NA
7	B17	sample	MPG	NA	NA	4350	NA
5	J20	sample	MPI	NA	NA	NA	4351
1	J13	sample	MPP1	4354	NA	NA	NA
1	D05	sample	MPP2	4355	NA	NA	NA
3	K15	sample	MPP3	4356	NA	NA	NA
7	P09	sample	MRE11A	NA	NA	4361	NA
3	G22	sample	MSH2	NA	4436	4436	4436
5	J22	sample	MSH2	NA	4436	4436	4436
7	F07	sample	MSH2	NA	4436	4436	4436
7	F09	sample	MSH3	NA	NA	4437	NA
7	F17	sample	MSH4	NA	NA	4438	NA
7	F19	sample	MSH5	NA	NA	4439	NA
3	I04	sample	MSH6	NA	2956	2956	NA
7	F11	sample	MSH6	NA	2956	2956	NA
3	M19	sample	MST1R	4486	NA	NA	NA
6	D08	sample	MTCH1	NA	NA	NA	23787
6	D10	sample	MTCH2	NA	NA	NA	23788
4	E15	sample	MTM1	NA	NA	NA	NA
4	H07	sample	MTMR1	NA	NA	NA	8776
6	D11	sample	MTMR1	NA	NA	NA	8776
7	F20	sample	MTMR15	NA	NA	22909	NA
4	H17	sample	MTMR2	NA	NA	NA	8898
6	F13	sample	MTMR2	NA	NA	NA	8898
4	F17	sample	MTMR3	NA	NA	NA	NA
4	C13	sample	MTMR4	NA	NA	NA	NA
4	O16	sample	MTMR6	NA	NA	NA	9107
6	H03	sample	MTMR6	NA	NA	NA	9107
4	K14	sample	MTMR7	NA	NA	NA	NA
4	N03	sample	MTMR8	NA	NA	NA	NA
4	B06	sample	MTMR9	NA	NA	NA	NA
6	D16	sample	MTO1	NA	NA	NA	25821
1	M07	sample	MULK	55750	NA	NA	NA
7	P15	sample	MUS81	NA	NA	80198	NA
1	H12	sample	MUSK	4593	NA	NA	NA
5	L04	sample	MUT	NA	NA	NA	4594
3	I06	sample	MUTYH	NA	4595	4595	NA
7	B13	sample	MUTYH	NA	4595	4595	NA
2	A19	sample	MVK	4598	NA	NA	NA
3	M13	sample	MYLK	4638	NA	NA	NA
1	G08	sample	MYLK2	85366	NA	NA	NA
2	I21	sample	MYO3A	53904	NA	NA	NA
1	A13	sample	MYO3B	140469	NA	NA	NA
3	A03	sample	N4BP2	55728	NA	NA	NA
1	A08	sample	GK	55577	NA	NA	2710
6	P10	sample	GK	55577	NA	NA	2710
6	L14	sample	NS	NA	NA	NA	NA
7	P11	sample	NBN	NA	NA	4683	NA
3	I08	sample	NBS1	NA	4683	NA	NA
5	L06	sample	NDUFAB1	NA	NA	NA	4706
5	L08	sample	NDUFS6	NA	NA	NA	4726
7	B19	sample	NEIL1	NA	NA	79661	NA
7	B21	sample	NEIL2	NA	NA	252969	NA
7	D03	sample	NEIL3	NA	NA	55247	NA
3	A05	sample	NEK1	4750	NA	NA	NA
1	G10	sample	NEK11	79858	NA	NA	NA
2	P06	sample	NEK2	4751	NA	NA	NA
2	B19	sample	NEK3	4752	NA	NA	NA
1	E14	sample	NEK4	6787	NA	NA	NA
1	O07	sample	NEK5	341676	NA	NA	NA
1	B19	sample	NEK6	10783	NA	NA	NA
3	O03	sample	NEK7	140609	NA	NA	NA
1	N10	sample	NEK8	284086	NA	NA	NA
1	H19	sample	NEK9	91754	NA	NA	NA
3	I10	sample	NF1	NA	4763	NA	NA
3	I12	sample	NF2	NA	4771	NA	NA
7	B20	sample	NHEJ1	NA	NA	79840	NA
1	B08	sample	NLK	51701	NA	NA	NA
2	M22	sample	NME1	4830	NA	NA	4830
5	L10	sample	NME1	4830	NA	NA	4830
2	F06	sample	NME2	4831	NA	NA	4831
5	L12	sample	NME2	4831	NA	NA	4831
1	G21	sample	NME3	4832	NA	NA	4832
5	L14	sample	NME3	4832	NA	NA	4832
3	I19	sample	NME4	4833	NA	NA	4833
5	L16	sample	NME4	4833	NA	NA	4833
1	E10	sample	NME5	8382	NA	NA	8382
6	O18	sample	NME5	8382	NA	NA	8382
2	F18	sample	NME6	10201	NA	NA	10201
6	J21	sample	NME6	10201	NA	NA	10201
2	B09	sample	NME7	29922	NA	NA	29922
6	H08	sample	NME7	29922	NA	NA	29922
6	B14	sample	NNT	NA	NA	NA	23530
5	L18	sample	NOS1	NA	NA	NA	4842
5	L20	sample	NOS2A	NA	NA	NA	4843
5	L22	sample	NOS3	NA	NA	NA	4846
5	N04	sample	NP	NA	NA	NA	4860
7	E11	sample	NPL	NA	NA	NA	80896
1	I16	sample	NPR2	4882	NA	NA	NA
5	N06	sample	NRAS	NA	NA	NA	4893
3	A19	sample	NRBP	29959	NA	NA	NA
2	O21	sample	NRBP2	340371	NA	NA	NA
2	P10	sample	NRK	203447	NA	NA	NA
4	A12	sample	NT5C	NA	NA	NA	NA
4	O17	sample	NT5C1A	NA	NA	NA	NA
4	I14	sample	NT5C1B	NA	NA	NA	NA
4	H05	sample	NT5C2	NA	NA	NA	NA
4	K11	sample	NT5C3	NA	NA	NA	NA
4	O12	sample	NT5E	NA	NA	NA	NA
4	A13	sample	NT5M	NA	NA	NA	NA
7	M05	sample	NTAN1	NA	NA	NA	123803
7	B15	sample	NTHL1	NA	NA	4913	NA
3	I17	sample	NTRK1	4914	NA	NA	NA
2	F07	sample	NTRK2	4915	NA	NA	NA
2	O08	sample	NTRK3	4916	NA	NA	NA
2	O07	sample	NUCKS	64710	NA	NA	NA
4	G21	sample	NUDT1	NA	NA	4521	NA
7	B22	sample	NUDT1	NA	NA	4521	NA
4	B22	sample	NUDT11	NA	NA	NA	NA
4	I20	sample	NUDT12	NA	NA	NA	NA
4	E05	sample	NUDT14	NA	NA	NA	NA
4	G07	sample	NUDT15	NA	NA	NA	NA
4	P07	sample	NUDT2	NA	NA	NA	NA
4	O15	sample	NUDT3	NA	NA	NA	NA
4	K04	sample	NUDT4	NA	NA	NA	NA
4	O04	sample	NUDT5	NA	NA	NA	NA
4	L15	sample	NUDT9	NA	NA	NA	NA
1	N18	sample	NUP62	23636	NA	NA	NA
1	P19	sample	NYD-SP25	89882	NA	NA	NA
5	N08	sample	OAT	NA	NA	NA	4942
7	N22	sample	OBFC2B	NA	NA	79035	NA
4	H15	sample	OCRL	NA	NA	NA	NA
5	N10	sample	ODC1	NA	NA	NA	4953
5	N12	sample	OGDH	NA	NA	NA	4967
7	B11	sample	OGG1	NA	NA	4968	NA
2	O15	sample	OSR1	9943	NA	NA	NA
5	N14	sample	OTC	NA	NA	NA	5009
5	N16	sample	OVGP1	NA	NA	NA	5016
5	N18	sample	OXCT1	NA	NA	NA	5019
1	B07	sample	P101-PI3K	23533	NA	NA	23533
6	B16	sample	P101-PI3K	23533	NA	NA	23533
2	L05	sample	PACE-1	57147	NA	NA	NA
2	K17	sample	PACSIN1	29993	NA	NA	NA
5	N20	sample	PAFAH1B1	NA	NA	NA	5048
5	N22	sample	PAH	NA	NA	NA	5053
6	N07	sample	PAICS	NA	NA	NA	10606
1	N04	sample	PAK1	5058	NA	NA	NA
2	D20	sample	PAK2	5062	NA	NA	NA
2	B08	sample	PAK3	5063	NA	NA	NA
1	H20	sample	PAK4	10298	NA	NA	NA
1	N21	sample	PAK6	56924	NA	NA	NA
2	H08	sample	PAK7	57144	NA	NA	NA
7	N04	sample	PALB2	NA	NA	79728	NA
4	L11	sample	PALD	NA	NA	NA	NA
1	K05	sample	PANK1	53354	NA	NA	NA
2	K06	sample	PANK2	80025	NA	NA	NA
2	G22	sample	PANK3	79646	NA	NA	NA
3	O17	sample	PANK4	55229	NA	NA	NA
1	C07	sample	PAPSS1	9061	NA	NA	NA
1	E04	sample	PAPSS2	9060	NA	NA	NA
7	D15	sample	PARP1	NA	NA	142	NA
7	D17	sample	PARP2	NA	NA	10038	NA
3	K03	sample	PASK	23178	NA	NA	NA
5	P04	sample	PAX2	NA	NA	NA	5076
5	P06	sample	PBX1	NA	NA	NA	5087
5	P08	sample	PC	NA	NA	NA	5091
5	P10	sample	PCCB	NA	NA	NA	5096
2	N11	sample	PCK1	5105	NA	NA	5105
5	P12	sample	PCK1	5105	NA	NA	5105
3	G21	sample	PCK2	5106	NA	NA	5106
5	P14	sample	PCK2	5106	NA	NA	5106
7	D16	sample	PC	NA	NA	NA	5091
2	E18	sample	PCTK1	5127	NA	NA	NA
2	N10	sample	PCTK2	5128	NA	NA	NA
1	O18	sample	PCTK3	5129	NA	NA	NA
5	P16	sample	PDE3A	NA	NA	NA	5139
5	P18	sample	PDE3B	NA	NA	NA	5140
5	P20	sample	PDGFA	NA	NA	NA	5154
5	P22	sample	PDGFB	NA	NA	NA	5155
2	H20	sample	PDGFRA	5156	NA	NA	5156
6	A03	sample	PDGFRA	5156	NA	NA	5156
2	K07	sample	PDGFRB	5159	NA	NA	NA
1	I08	sample	PDGFRL	5157	NA	NA	NA
6	A05	sample	PDHA1	NA	NA	NA	5160
6	A07	sample	PDHA2	NA	NA	NA	5161
6	A09	sample	PDHB	NA	NA	NA	5162
1	F13	sample	PDIK1L	149420	NA	NA	NA
2	P21	sample	PDK1	5163	NA	NA	5163
6	A11	sample	PDK1	5163	NA	NA	5163
1	G06	sample	PDK2	5164	NA	NA	NA
1	L16	sample	PDK3	5165	NA	NA	NA
2	J16	sample	PDK4	5166	NA	NA	NA
4	F13	sample	PDP2	NA	NA	NA	NA
3	K19	sample	PDPK1	5170	NA	NA	5170
6	A13	sample	PDPK1	5170	NA	NA	5170
1	N08	sample	PDXK	8566	NA	NA	NA
6	L05	sample	PEMT	NA	NA	NA	10400
7	C10	sample	PER1	NA	NA	5187	NA
6	A15	sample	PEX7	NA	NA	NA	5191
6	A17	sample	PFAS	NA	NA	NA	5198
2	B10	sample	PFKFB1	5207	NA	NA	5207
4	A19	sample	PFKFB1	5207	NA	NA	5207
6	A19	sample	PFKFB1	5207	NA	NA	5207
2	P12	sample	PFKFB2	5208	NA	NA	NA
4	A08	sample	PFKFB2	5208	NA	NA	NA
1	B10	sample	PFKFB3	5209	NA	NA	5209
4	K19	sample	PFKFB3	5209	NA	NA	5209
6	A21	sample	PFKFB3	5209	NA	NA	5209
2	J21	sample	PFKFB4	5210	NA	NA	5210
4	A10	sample	PFKFB4	5210	NA	NA	5210
6	C03	sample	PFKFB4	5210	NA	NA	5210
2	N09	sample	PFKL	5211	NA	NA	5211
6	C05	sample	PFKL	5211	NA	NA	5211
3	K09	sample	PFKM	5213	NA	NA	5213
6	C07	sample	PFKM	5213	NA	NA	5213
1	G20	sample	PFKP	5214	NA	NA	5214
6	C09	sample	PFKP	5214	NA	NA	5214
1	E08	sample	PFTK1	5218	NA	NA	NA
4	L13	sample	PGAM1	NA	NA	NA	5223
6	C11	sample	PGAM1	NA	NA	NA	5223
4	I19	sample	PGAM2	NA	NA	NA	5224
6	C13	sample	PGAM2	NA	NA	NA	5224
4	B19	sample	PGAM4	NA	NA	NA	NA
7	C21	sample	PGAP1	NA	NA	NA	80055
6	C15	sample	PGD	NA	NA	NA	5226
3	E19	sample	PGK1	5230	NA	NA	5230
6	C17	sample	PGK1	5230	NA	NA	5230
2	A16	sample	PGK2	5232	NA	NA	5232
6	C19	sample	PGK2	5232	NA	NA	5232
6	D14	sample	PGLS	NA	NA	NA	25796
6	C21	sample	PGM1	NA	NA	NA	5236
6	P04	sample	PGM2	NA	NA	NA	55276
7	O15	sample	PGM2L1	NA	NA	NA	283209
6	E03	sample	PGM3	NA	NA	NA	5238
6	D22	sample	PHGDH	NA	NA	NA	26227
7	O19	sample	PHGDHL1	NA	NA	NA	337867
2	G10	sample	PHKA1	5255	NA	NA	5255
6	E07	sample	PHKA1	5255	NA	NA	5255
1	M05	sample	PHKA2	5256	NA	NA	5256
6	E09	sample	PHKA2	5256	NA	NA	5256
1	M22	sample	PHKB	5257	NA	NA	5257
6	E11	sample	PHKB	5257	NA	NA	5257
2	E09	sample	PHKG1	5260	NA	NA	5260
6	E13	sample	PHKG1	5260	NA	NA	5260
1	K11	sample	PHKG2	5261	NA	NA	5261
6	E15	sample	PHKG2	5261	NA	NA	5261
3	I16	sample	PHOX2B	NA	8929	NA	NA
4	I03	sample	PHPT1	NA	NA	NA	NA
2	I05	sample	PI4K2B	55300	NA	NA	NA
1	N07	sample	PI4KII	55361	NA	NA	NA
4	G11	sample	PIB5PA	NA	NA	NA	NA
6	E17	sample	PIGA	NA	NA	NA	5277
6	H17	sample	PIGB	NA	NA	NA	9488
6	E19	sample	PIGC	NA	NA	NA	5279
6	E21	sample	PIGF	NA	NA	NA	5281
6	G03	sample	PIGH	NA	NA	NA	5283
6	J15	sample	PIGK	NA	NA	NA	10026
6	H15	sample	PIGL	NA	NA	NA	9487
7	I13	sample	PIGM	NA	NA	NA	93183
6	B18	sample	PIGN	NA	NA	NA	23556
7	G15	sample	PIGO	NA	NA	NA	84720
6	F21	sample	PIGQ	NA	NA	NA	9091
7	I15	sample	PIGS	NA	NA	NA	94005
6	J20	sample	PIGT	NA	NA	NA	51604
7	O17	sample	PIGW	NA	NA	NA	284098
2	J06	sample	PIK3C2A	5286	NA	NA	5286
6	G05	sample	PIK3C2A	5286	NA	NA	5286
2	L18	sample	PIK3C2B	5287	NA	NA	NA
1	L15	sample	PIK3C2G	5288	NA	NA	NA
2	L14	sample	PIK3C3	5289	NA	NA	5289
6	G07	sample	PIK3C3	5289	NA	NA	5289
1	A04	sample	PIK3CA	5290	NA	NA	5290
6	G09	sample	PIK3CA	5290	NA	NA	5290
2	D21	sample	PIK3CB	5291	NA	NA	5291
6	G11	sample	PIK3CB	5291	NA	NA	5291
2	F10	sample	PIK3CD	5293	NA	NA	5293
6	G13	sample	PIK3CD	5293	NA	NA	5293
1	O12	sample	PIK3CG	5294	NA	NA	5294
6	G15	sample	PIK3CG	5294	NA	NA	5294
2	K21	sample	PIK3R1	5295	5295	NA	5295
3	I18	sample	PIK3R1	5295	5295	NA	5295
6	G17	sample	PIK3R1	5295	5295	NA	5295
1	D14	sample	PIK3R2	5296	NA	NA	5296
6	G19	sample	PIK3R2	5296	NA	NA	5296
1	J08	sample	PIK3R3	8503	NA	NA	8503
6	B05	sample	PIK3R3	8503	NA	NA	8503
2	O14	sample	PIK3R4	30849	NA	NA	NA
1	G15	sample	PIK4CA	5297	NA	NA	NA
1	D13	sample	PIK4CB	5298	NA	NA	NA
1	L19	sample	PIM1	5292	NA	NA	NA
1	G05	sample	PIM2	11040	NA	NA	NA
2	L04	sample	PIM3	415116	NA	NA	NA
1	H10	sample	PINK1	65018	NA	NA	NA
2	C22	sample	PIP5K1A	8394	NA	NA	NA
2	G18	sample	PIP5K1B	8395	NA	NA	NA
2	N07	sample	PIP5K1C	23396	NA	NA	NA
1	J05	sample	PIP5K2A	5305	NA	NA	NA
2	L17	sample	PIP5K2B	8396	NA	NA	NA
1	N22	sample	PIP5K2C	79837	NA	NA	NA
2	B16	sample	PIP5K3	200576	NA	NA	NA
1	O05	sample	PIP5KL1	138429	NA	NA	NA
